 215 38.03542480 140.57413999 弥治郎こけし村
 216 38.07528218 140.56473336 三住研修センター
 217 38.06075000 140.57052292 巻平
 218 38.06754539 140.55494428 二の萱
 219 38.06333904 140.54088603 荻平
 220 38.06164963 140.53568543 不忘の碑
 221 38.04715936 140.52090043 神嶺
 222 38.04406826 140.50914690 不忘分校入口
 223 38.04640978 140.50111870 泉
 224 38.04425811 140.57686873 大網
 225 38.03298484 140.59077830 番子沢前
 226 38.02686631 140.59709883 芹沢集会所
 227 38.00838353 140.55252674 沼
 228 38.02404260 140.54435778 川原子
 229 38.03093966 140.54077740 樋の塚
 230 38.03588870 140.61617151 西区上集会所
 231 38.03889601 140.62006134 上屋敷前
 232 38.03478583 140.67218509 青木前入口
 233 38.02597606 140.68280325 中丸橋
 234 38.01846469 140.68224039 諏訪田
 235 38.02130812 140.67820704 五合田橋
 236 38.01759814 140.67478340 若円入口
 237 38.01410535 140.67893483 赤丸集荷所
 238 38.01070090 140.67506008 赤丸橋
 239 38.00558723 140.67915548 吉ノ入
 240 38.00592304 140.67050346 犬卒都婆
 241 38.00556991 140.66098649 白坂
 242 38.04938359 140.62406324 牧場入口
 243 38.04410704 140.62299596 中丸
 244 38.03867317 140.64325336 大泉病院
 245 38.00338428 140.62254754 すまiる広場
 246 38.03908848 140.58509557 担い手センター
 247 38.03671320 140.64173816 大黒天
 248 38.03304867 140.63591349 深谷小学校前
 249 38.02382950 140.62569139 深谷公民館前
 250 38.00364451 140.65091374 白石今野病院
 251 38.03748829 140.65313223 内親生活センター
 252 38.04117934 140.58431761 八宮分校前
 253 38.16227218 140.85351077 西野田
 254 38.16298170 140.85893196 前野田
 255 38.16717947 140.86205216 県立がんセンター
 256 38.16902315 140.86273435 県高等看護学校前
 257 38.16184323 140.84755274 道祖神前
 258 38.15041051 140.84848374 愛島小学校前
 259 38.14730644 140.84804981 西上平
 260 38.16427731 140.86082728 東野田
 261 38.13272565 140.85744608 北目上原
 262 38.13557143 140.84650421 八幡前
 263 38.14206808 140.84892582 山崎
 264 38.15256322 140.84841030 桜町
 265 38.15483376 140.84575649 智福院前
 266 38.15955766 140.84163963 南沢
 267 38.16385671 140.84057924 愛島老人憩の家前
 268 38.11442676 140.87770818 堀内南竹
 269 38.11791362 140.87895762 梅
 270 38.12120579 140.87912031 北竹
 271 38.12404666 140.87923638 亀
 272 38.16734309 140.89945691 矢畑
 273 38.14532377 140.87837015 植松四丁目
 274 38.15158642 140.88270224 館腰学校前
 275 38.16401159 140.87670885 名取が丘入口
 276 38.16532098 140.87903720 小山住宅前
 277 38.16651716 140.88414868 名取郵便局前
 278 38.16493908 140.90519387 薬師前
 279 38.15824643 140.91098862 下増田公民館前
 280 38.15665463 140.93137621 下増田宝橋前
 281 38.15440043 140.91646841 谷地中前
 282 38.15081824 140.92014011 辻
 283 38.14801192 140.92267859 西経塚
 284 38.14357914 140.87970645 館腰駅前
 285 38.14721981 140.88022367 舘腰公民館前
 286 38.16359494 140.88358086 名取一中前
 287 38.16077073 140.88328538 飯野坂四丁目
 288 38.15665400 140.88400577 飯野坂六丁目
 289 38.15952227 140.88394402 明観寺前
 290 38.15409979 140.88324622 植松一丁目
 291 38.14942390 140.91513727 横手
 292 38.15373653 140.90335345 土手東
 293 38.15568535 140.90013910 中江東
 294 38.16753786 140.92017489 内海
 295 38.15715377 140.92213656 飯塚生活センター前
 296 38.14407166 140.87773878 館腰郵便局前
 297 38.13749767 140.87239226 西六軒
 298 38.13401805 140.87312298 東六軒
 299 38.12896612 140.87660163 本郷団地前
 300 38.12813130 140.87889201 町田
 301 38.13017086 140.88004703 本郷幼稚園前
 302 38.16511303 140.88814070 名取市図書館前
 303 38.16796847 140.89229501 名取市文化会館前
 304 38.16532207 140.89604862 杜せきのした駅前
 305 38.16543056 140.89454240 名取エアリ
 306 38.16021822 140.91736526 美田園駅前
 307 38.15199251 140.92002957 辻北
 308 38.13670200 140.93638265 北釜北
 309 38.16767447 140.94971643 閖上六丁目
 310 38.13592220 140.93648020 北釜
 311 38.14372584 140.93461180 宮城農高入口
 312 38.15416067 140.93540736 広浦・宮城農高前
 313 38.20055892 140.80562775 相互台三丁目
 314 38.18604746 140.85392932 高舘
 315 38.19044568 140.85316300 吸川
 316 38.20864332 140.83438625 ゆりが丘入口
 317 38.18111791 140.85403963 八反
 318 38.19532725 140.84125076 那智が丘二丁目
 319 38.19570685 140.85134839 南
 320 38.18639773 140.85568997 高舘小学校前
 321 38.17574055 140.85055900 農業園芸研究所入口
 322 38.18551040 140.86455822 三条郷
 323 38.18645090 140.86005939 内舘
 324 38.18438099 140.87045607 宮神明
 325 38.17416446 140.90319671 下余田生活センター前
 326 38.17954853 140.88565717 増田六丁目
 327 38.19709357 140.87768798 西中田五丁目東
 328 38.18214626 140.88547952 増田八丁目
 329 38.17669645 140.88594759 増田四丁目
 330 38.17178892 140.89270495 名取市役所前
 331 38.18598158 140.88541707 上余田
 332 38.16972441 140.89251272 名取市民体育館前
 333 38.17322196 140.88314115 名取駅前
 334 38.17324758 140.88210450 名取駅西口
 335 38.17094071 140.88019759 手倉田八幡
 336 38.18357410 140.87368504 早渕
 337 38.17000040 140.87692289 手倉田諏訪
 338 38.19108677 140.90024045 社会保険病院前
 339 38.18957503 140.89574109 吉原
 340 38.18592631 140.88903678 千刈田
 341 38.17708127 140.91473920 多賀神社前
 342 38.16994284 140.95152628 閖上五丁目
 343 38.17845574 140.94985700 閖上公民館前
 344 38.19566005 140.86476696 柳生四丁目南
 345 38.19290400 140.86482613 高舘窪田
 346 38.18858613 140.86534688 高舘吉田
 347 38.17896999 140.87933773 田高南
 348 38.19329894 140.84351138 那智が丘小学校前
 349 38.20930462 140.81376845 新豊橋
 350 38.21390456 140.81573572 相互台入口
 351 38.16783307 140.87613175 大手町四丁目
 352 38.17041630 140.87598133 大手町六丁目
 353 38.16143940 140.91142544 本村下区公会堂前
